FechaElección ;Ganador;Inflación12Meses;InflaciónMensual;Ticker;Sector;Retorno;;
3/11/2020;D;1.17%;-0.06%;WMB;Energy;0.011187668;;
3/11/2020;D;1.17%;-0.06%;BDX;Health Care;0.012479253;;
3/11/2020;D;1.17%;-0.06%;RSG;Industrials;0.028266361;;
3/11/2020;D;1.17%;-0.06%;ADSK;Information Technology;0.031444678;;
3/11/2020;D;1.17%;-0.06%;FCX;Materials;0.029057299;;
3/11/2020;D;1.17%;-0.06%;AJG;Financials;0.013704968;;
3/11/2020;D;1.17%;-0.06%;OKE;Utilities;-0.010605453;;
3/11/2020;D;1.17%;-0.06%;NSC;Industrials;0.039244975;;
3/11/2020;D;1.17%;-0.06%;GM;Consumer Discretionary;0.023154753;;
3/11/2020;D;1.17%;-0.06%;SLB;Energy;0.011553133;;
3/11/2020;D;1.17%;-0.06%;ROP;Industrials;0.006326374;;
3/11/2020;D;1.17%;-0.06%;RCL;Consumer Discretionary;0.009645736;;
3/11/2020;D;1.17%;-0.06%;HLT;Consumer Discretionary;0.030113804;;
3/11/2020;D;1.17%;-0.06%;DLR;Industrials;-0.000411033;;
3/11/2020;D;1.17%;-0.06%;AFL;Financials;0.020270081;;
3/11/2020;D;1.17%;-0.06%;TFC;Financials;0.029438795;;
3/11/2020;D;1.17%;-0.06%;PCAR;Industrials;0.033209506;;
3/11/2020;D;1.17%;-0.06%;KMI;Energy;0.008410254;;
3/11/2020;D;1.17%;-0.06%;NXPI;Information Technology;0.011434095;;
3/11/2020;D;1.17%;-0.06%;PSA;Financials;0.011468492;;
3/11/2020;D;1.17%;-0.06%;GWW;Industrials;0.021997185;;
3/11/2020;D;1.17%;-0.06%;TRV;Financials;0.019528708;;
3/11/2020;D;1.17%;-0.06%;SRE;Utilities;0.011596879;;
3/11/2020;D;1.17%;-0.06%;FICO;Information Technology;0.030344084;;
3/11/2020;D;1.17%;-0.06%;JCI;Consumer Discretionary;0.006372372;;
3/11/2020;D;1.17%;-0.06%;MET;Financials;0.03281659;;
3/11/2020;D;1.17%;-0.06%;BK;Financials;0.025356244;;
3/11/2020;D;1.17%;-0.06%;DHI;Consumer Discretionary;0.004047243;;
3/11/2020;D;1.17%;-0.06%;CPRT;Consumer Discretionary;0.026278622;;
3/11/2020;D;1.17%;-0.06%;AMP;Financials;0.018242513;;
3/11/2020;D;1.17%;-0.06%;PAYX;Information Technology;0.038895721;;
3/11/2020;D;1.17%;-0.06%;FANG;Energy;0.014795942;;
3/11/2020;D;1.17%;-0.06%;MNST;Consumer Staples;0.020533862;;
3/11/2020;D;1.17%;-0.06%;AZO;Consumer Discretionary;0.020593261;;
3/11/2020;D;1.17%;-0.06%;PSX;Energy;-0.009174348;;
3/11/2020;D;1.17%;-0.06%;ALL;Financials;0.022222125;;
3/11/2020;D;1.17%;-0.06%;AEP;Utilities;-0.003726805;;
3/11/2020;D;1.17%;-0.06%;NEM;Materials;0.029970661;;
3/11/2020;D;1.17%;-0.06%;O;Industrials;-0.006539227;;
3/11/2020;D;1.17%;-0.06%;LHX;Industrials;0.049354506;;
3/11/2020;D;1.17%;-0.06%;MPC;Energy;0.019488998;;
3/11/2020;D;1.17%;-0.06%;COR;Consumer Discretionary;0.032443926;;
3/11/2020;D;1.17%;-0.06%;CMI;Industrials;0.019105745;;
3/11/2020;D;1.17%;-0.06%;PWR;Industrials;0.013092344;;
3/11/2020;D;1.17%;-0.06%;VST;Energy;0.036640541;;
3/11/2020;D;1.17%;-0.06%;D;Utilities;0.015307491;;
3/11/2020;D;1.17%;-0.06%;ODFL;Industrials;0.022658125;;
3/11/2020;D;1.17%;-0.06%;FAST;Industrials;0.038185066;;
3/11/2020;D;1.17%;-0.06%;ROST;Consumer Discretionary;0.034428296;;
3/11/2020;D;1.17%;-0.06%;FIS;Information Technology;0.036460334;;
3/11/2020;D;1.17%;-0.06%;AIG;Financials;0.013559297;;
3/11/2020;D;1.17%;-0.06%;TEL;Information Technology;0.022914621;;
3/11/2020;D;1.17%;-0.06%;MSCI;Financials;0.035365038;;
3/11/2020;D;1.17%;-0.06%;LEN;Consumer Discretionary;0.025651774;;
3/11/2020;D;1.17%;-0.06%;HWM;Industrials;0.043697156;;
3/11/2020;D;1.17%;-0.06%;CCI;Telecommunications Services;0.005455599;;
3/11/2020;D;1.17%;-0.06%;OXY;Energy;0.004145108;;
3/11/2020;D;1.17%;-0.06%;AXON;Information Technology;0.038080689;;
3/11/2020;D;1.17%;-0.06%;KVUE;Telecommunications Services;;;
3/11/2020;D;1.17%;-0.06%;NDAQ;Financials;0.014044104;;
3/11/2020;D;1.17%;-0.06%;KDP;Consumer Discretionary;0.028106394;;
3/11/2020;D;1.17%;-0.06%;KMB;Consumer Staples;0.007443242;;
3/11/2020;D;1.17%;-0.06%;AME;Industrials;0.029529806;;
3/11/2020;D;1.17%;-0.06%;PCG;Utilities;0.002072641;;
3/11/2020;D;1.17%;-0.06%;DFS;Financials;0.03198948;;
3/11/2020;D;1.17%;-0.06%;HES;Energy;-0.029705657;;
3/11/2020;D;1.17%;-0.06%;F;Consumer Discretionary;0.022049215;;
3/11/2020;D;1.17%;-0.06%;PRU;Financials;0.028059923;;
3/11/2020;D;1.17%;-0.06%;KR;Consumer Staples;0.021210099;;
3/11/2020;D;1.17%;-0.06%;VLO;Energy;-0.010526326;;
3/11/2020;D;1.17%;-0.06%;PEG;Utilities;0.014190656;;
3/11/2020;D;1.17%;-0.06%;STZ;Consumer Staples;0.047905288;;
3/11/2020;D;1.17%;-0.06%;IT;Information Technology;0.126219859;;
3/11/2020;D;1.17%;-0.06%;TRGP;Energy;0.032358537;;
3/11/2020;D;1.17%;-0.06%;GLW;Industrials;0.036957165;;
3/11/2020;D;1.17%;-0.06%;CBRE;Industrials;-0.014049704;;
3/11/2020;D;1.17%;-0.06%;EA;Information Technology;0.007762198;;
3/11/2020;D;1.17%;-0.06%;IR;Industrials;0.076987439;;
3/11/2020;D;1.17%;-0.06%;GRMN;Information Technology;0.006643286;;
3/11/2020;D;1.17%;-0.06%;VRSK;Information Technology;0.031841986;;
3/11/2020;D;1.17%;-0.06%;CTVA;Industrials;-0.016427639;;
3/11/2020;D;1.17%;-0.06%;OTIS;Industrials;0.009172855;;
3/11/2020;D;1.17%;-0.06%;KHC;Consumer Staples;0.003473431;;
3/11/2020;D;1.17%;-0.06%;CTSH;Information Technology;0.016101631;;
3/11/2020;D;1.17%;-0.06%;IQV;Health Care;0.032295458;;
3/11/2020;D;1.17%;-0.06%;LULU;Consumer Discretionary;0.036862139;;
3/11/2020;D;1.17%;-0.06%;DAL;Consumer Discretionary;0.022501622;;
3/11/2020;D;1.17%;-0.06%;A;Health Care;0.017008632;;
3/11/2020;D;1.17%;-0.06%;GEHC;Health Care;;;
3/11/2020;D;1.17%;-0.06%;MCHP;Information Technology;0.036723856;;
3/11/2020;D;1.17%;-0.06%;EW;Health Care;0.022176317;;
3/11/2020;D;1.17%;-0.06%;XEL;Utilities;0.016718016;;
3/11/2020;D;1.17%;-0.06%;VMC;Materials;0.004817802;;
3/11/2020;D;1.17%;-0.06%;ACGL;Financials;0.017213867;;
3/11/2020;D;1.17%;-0.06%;EXC;Utilities;0.036865402;;
3/11/2020;D;1.17%;-0.06%;YUM;Consumer Discretionary;0.015958137;;
3/11/2020;D;1.17%;-0.06%;SYY;Consumer Staples;0.055351106;;
3/11/2020;D;1.17%;-0.06%;MLM;Materials;0.01907801;;
3/11/2020;D;1.17%;-0.06%;NUE;Materials;0.024145646;;
3/11/2020;D;1.17%;-0.06%;MPWR;Information Technology;-0.00275956;;
3/11/2020;D;1.17%;-0.06%;RMD;Health Care;0.028760103;;
3/11/2020;D;1.17%;-0.06%;LVS;Consumer Discretionary;-0.003050596;;
3/11/2020;D;1.17%;-0.06%;GIS;Consumer Staples;0.019420753;;
3/11/2020;D;1.17%;-0.06%;EXR;Industrials;0.008631838;;
3/11/2020;D;1.17%;-0.06%;HSY;Consumer Staples;0.013780349;;
3/11/2020;D;1.17%;-0.06%;HPQ;Information Technology;0.011407197;;
3/11/2020;D;1.17%;-0.06%;IDXX;Health Care;0.030274953;;
3/11/2020;D;1.17%;-0.06%;MTB;Financials;0.03743874;;
3/11/2020;D;1.17%;-0.06%;HUM;Health Care;0.036345632;;
3/11/2020;D;1.17%;-0.06%;WAB;Industrials;0.063878272;;
3/11/2020;D;1.17%;-0.06%;HIG;Financials;0.004575413;;
3/11/2020;D;1.17%;-0.06%;ED;Utilities;0.019302948;;
3/11/2020;D;1.17%;-0.06%;EFX;Financials;0.057455144;;
3/11/2020;D;1.17%;-0.06%;AVB;Financials;0.039975113;;
3/11/2020;D;1.17%;-0.06%;VICI;Industrials;0.011844317;;
3/11/2020;D;1.17%;-0.06%;DOW;Materials;0.019029711;;
3/11/2020;D;1.17%;-0.06%;RJF;Financials;0.019372821;;
3/11/2020;D;1.17%;-0.06%;EIX;Utilities;0.014943428;;
3/11/2020;D;1.17%;-0.06%;BRO;Financials;-0.00195895;;
3/11/2020;D;1.17%;-0.06%;ETR;Utilities;0.027055459;;
3/11/2020;D;1.17%;-0.06%;WTW;Financials;0.005234861;;
3/11/2020;D;1.17%;-0.06%;CSGP;Information Technology;0.034152947;;
3/11/2020;D;1.17%;-0.06%;TTWO;Consumer Discretionary;0.031487412;;
3/11/2020;D;1.17%;-0.06%;FITB;Financials;0.01659066;;
3/11/2020;D;1.17%;-0.06%;ROK;Industrials;0.032519446;;
3/11/2020;D;1.17%;-0.06%;WEC;Utilities;0.010762081;;
3/11/2020;D;1.17%;-0.06%;TSCO;Consumer Discretionary;0.019415075;;
3/11/2020;D;1.17%;-0.06%;CNC;Health Care;0.036229533;;
3/11/2020;D;1.17%;-0.06%;XYL;Industrials;0.034089539;;
3/11/2020;D;1.17%;-0.06%;CCL;Consumer Discretionary;0.011808107;;
3/11/2020;D;1.17%;-0.06%;ON;Information Technology;0.028325066;;
3/11/2020;D;1.17%;-0.06%;ANSS;Information Technology;0.015037087;;
3/11/2020;D;1.17%;-0.06%;EBAY;Information Technology;0.021934213;;
3/11/2020;D;1.17%;-0.06%;CAH;Health Care;0.026725775;;
3/11/2020;D;1.17%;-0.06%;PPG;Materials;0.012427558;;
3/11/2020;D;1.17%;-0.06%;UAL;Consumer Discretionary;0.007104846;;
3/11/2020;D;1.17%;-0.06%;KEYS;Information Technology;0.028451436;;
3/11/2020;D;1.17%;-0.06%;HPE;Information Technology;0.04601539;;
3/11/2020;D;1.17%;-0.06%;NVR;Industrials;0.022264569;;
3/11/2020;D;1.17%;-0.06%;LYV;Consumer Discretionary;0.061915203;;
3/11/2020;D;1.17%;-0.06%;GPN;Information Technology;0.034547285;;
3/11/2020;D;1.17%;-0.06%;VTR;Financials;0.049060211;;
3/11/2020;D;1.17%;-0.06%;MTD;Health Care;0.021327582;;
3/11/2020;D;1.17%;-0.06%;K;Consumer Staples;0.006881338;;
3/11/2020;D;1.17%;-0.06%;EQR;Financials;0.065300852;;
3/11/2020;D;1.17%;-0.06%;STT;Financials;0.045241271;;
3/11/2020;D;1.17%;-0.06%;LYB;Materials;0.013211044;;
3/11/2020;D;1.17%;-0.06%;DOV;Industrials;0.019935477;;
3/11/2020;D;1.17%;-0.06%;DXCM;Health Care;0.063365349;;
3/11/2020;D;1.17%;-0.06%;PHM;Consumer Discretionary;0.023724735;;
3/11/2020;D;1.17%;-0.06%;SW;Industrials;;;
3/11/2020;D;1.17%;-0.06%;DECK;Consumer Discretionary;-0.012985475;;
3/11/2020;D;1.17%;-0.06%;TYL;Information Technology;0.020183789;;
3/11/2020;D;1.17%;-0.06%;CDW;Information Technology;0.033768451;;
3/11/2020;D;1.17%;-0.06%;AWK;Utilities;0.018146408;;
3/11/2020;D;1.17%;-0.06%;LDOS;Industrials;0.026011864;;
3/11/2020;D;1.17%;-0.06%;TROW;Financials;0.024656864;;
3/11/2020;D;1.17%;-0.06%;VLTO;Industrials;;;
3/11/2020;D;1.17%;-0.06%;FTV;Industrials;0.02637407;;
3/11/2020;D;1.17%;-0.06%;CHD;Consumer Staples;0.012514175;;
3/11/2020;D;1.17%;-0.06%;HAL;Energy;0.014843436;;
3/11/2020;D;1.17%;-0.06%;DVN;Energy;0.022269539;;
3/11/2020;D;1.17%;-0.06%;CPAY;Information Technology;0.0199974;;
3/11/2020;D;1.17%;-0.06%;NTAP;Information Technology;0.030040055;;
3/11/2020;D;1.17%;-0.06%;BIIB;Health Care;-0.007952171;;
3/11/2020;D;1.17%;-0.06%;HUBB;Industrials;0.024743076;;
3/11/2020;D;1.17%;-0.06%;GDDY;Information Technology;0.02843672;;
3/11/2020;D;1.17%;-0.06%;ADM;Consumer Staples;-0.013591432;;
3/11/2020;D;1.17%;-0.06%;SYF;Financials;0.026964639;;
3/11/2020;D;1.17%;-0.06%;EQT;Utilities;-0.039431079;;
3/11/2020;D;1.17%;-0.06%;PPL;Utilities;0.025969395;;
3/11/2020;D;1.17%;-0.06%;DTE;Utilities;0.006046134;;
3/11/2020;D;1.17%;-0.06%;ROL;Consumer Discretionary;0.021840234;;
3/11/2020;D;1.17%;-0.06%;SBAC;Industrials;-0.008551242;;
3/11/2020;D;1.17%;-0.06%;AEE;Utilities;0.013339413;;
3/11/2020;D;1.17%;-0.06%;WDC;Information Technology;0.01215233;;
3/11/2020;D;1.17%;-0.06%;FE;Utilities;0.00634809;;
3/11/2020;D;1.17%;-0.06%;IFF;Materials;0.020557827;;
3/11/2020;D;1.17%;-0.06%;EXPE;Consumer Discretionary;0.043074343;;
3/11/2020;D;1.17%;-0.06%;WST;Health Care;0.020744428;;
3/11/2020;D;1.17%;-0.06%;RF;Financials;0.01962215;;
3/11/2020;D;1.17%;-0.06%;CINF;Financials;0.020354628;;
3/11/2020;D;1.17%;-0.06%;WY;Financials;0.009601801;;
3/11/2020;D;1.17%;-0.06%;PTC;Information Technology;0.060773556;;
3/11/2020;D;1.17%;-0.06%;WRB;Financials;0.024838878;;
3/11/2020;D;1.17%;-0.06%;EL;Consumer Staples;0.004199192;;
3/11/2020;D;1.17%;-0.06%;STLD;Materials;0.013483865;;
3/11/2020;D;1.17%;-0.06%;WAT;Health Care;-0.022905212;;
3/11/2020;D;1.17%;-0.06%;TDY;Industrials;0.043397811;;
3/11/2020;D;1.17%;-0.06%;WBD;Telecommunications Services;0;;
3/11/2020;D;1.17%;-0.06%;ES;Utilities;0.015344168;;
3/11/2020;D;1.17%;-0.06%;ATO;Utilities;0.022196389;;
3/11/2020;D;1.17%;-0.06%;STX;Information Technology;0.036648038;;
3/11/2020;D;1.17%;-0.06%;STE;Health Care;-0.028584081;;
3/11/2020;D;1.17%;-0.06%;PKG;Materials;0.045643721;;
3/11/2020;D;1.17%;-0.06%;ZBH;Health Care;0.029354054;;
3/11/2020;D;1.17%;-0.06%;NTRS;Financials;0.044149067;;
3/11/2020;D;1.17%;-0.06%;MKC;Consumer Staples;0.013555305;;
3/11/2020;D;1.17%;-0.06%;TSN;Consumer Staples;-0.019781389;;
3/11/2020;D;1.17%;-0.06%;FSLR;Industrials;-0.018562285;;
3/11/2020;D;1.17%;-0.06%;COO;Health Care;0.010732656;;
3/11/2020;D;1.17%;-0.06%;INVH;Industrials;0.012292179;;
3/11/2020;D;1.17%;-0.06%;CBOE;Financials;0.040422085;;
3/11/2020;D;1.17%;-0.06%;ZBRA;Information Technology;0.089227806;;
3/11/2020;D;1.17%;-0.06%;BLDR;Materials;0.000306157;;
3/11/2020;D;1.17%;-0.06%;CLX;Consumer Staples;-0.012423093;;
3/11/2020;D;1.17%;-0.06%;OMC;Consumer Discretionary;0.02729893;;
3/11/2020;D;1.17%;-0.06%;LH;Health Care;0.015731387;;
3/11/2020;D;1.17%;-0.06%;CFG;Financials;0.03496242;;
3/11/2020;D;1.17%;-0.06%;CMS;Utilities;0.01476306;;
3/11/2020;D;1.17%;-0.06%;IP;Materials;0.032630335;;
3/11/2020;D;1.17%;-0.06%;ARE;Industrials;0.005357671;;
3/11/2020;D;1.17%;-0.06%;ERIE;Financials;0.018861453;;
3/11/2020;D;1.17%;-0.06%;NRG;Utilities;0.017407799;;
3/11/2020;D;1.17%;-0.06%;CNP;Utilities;0.014904506;;
3/11/2020;D;1.17%;-0.06%;DRI;Consumer Discretionary;0.013719565;;
3/11/2020;D;1.17%;-0.06%;FOX;Telecommunications Services;-0.007065801;;
3/11/2020;D;1.17%;-0.06%;FOXA;Telecommunications Services;-0.013138638;;
3/11/2020;D;1.17%;-0.06%;ESS;Industrials;0.032396349;;
3/11/2020;D;1.17%;-0.06%;PFG;Financials;0.052631912;;
3/11/2020;D;1.17%;-0.06%;JBHT;Industrials;0.051376282;;
3/11/2020;D;1.17%;-0.06%;BBY;Consumer Discretionary;0.026788552;;
3/11/2020;D;1.17%;-0.06%;BF-B;Consumer Staples;0.029353661;;
3/11/2020;D;1.17%;-0.06%;LUV;Industrials;0.011718845;;
3/11/2020;D;1.17%;-0.06%;SNA;Consumer Discretionary;0.000671368;;
3/11/2020;D;1.17%;-0.06%;MOH;Health Care;0.064068342;;
3/11/2020;D;1.17%;-0.06%;PODD;Health Care;0.033013867;;
3/11/2020;D;1.17%;-0.06%;MAA;Industrials;0.029038832;;
3/11/2020;D;1.17%;-0.06%;HOLX;Health Care;0.019274386;;
3/11/2020;D;1.17%;-0.06%;GEN;Information Technology;0.030085914;;
3/11/2020;D;1.17%;-0.06%;J;Industrials;0.028450487;;
3/11/2020;D;1.17%;-0.06%;ULTA;Consumer Discretionary;0.032023911;;
3/11/2020;D;1.17%;-0.06%;FDS;Information Technology;0.026672858;;
3/11/2020;D;1.17%;-0.06%;CTRA;Energy;-0.035591243;;
3/11/2020;D;1.17%;-0.06%;L;Financials;0.015000938;;
3/11/2020;D;1.17%;-0.06%;TER;Information Technology;0.001448982;;
3/11/2020;D;1.17%;-0.06%;BALL;Materials;0.039357225;;
3/11/2020;D;1.17%;-0.06%;DGX;Health Care;0.01329732;;
3/11/2020;D;1.17%;-0.06%;TRMB;Information Technology;0.038234106;;
3/11/2020;D;1.17%;-0.06%;BAX;Health Care;-0.017923026;;
3/11/2020;D;1.17%;-0.06%;VRSN;Information Technology;0.01220929;;
3/11/2020;D;1.17%;-0.06%;MAS;Industrials;0.02228707;;
3/11/2020;D;1.17%;-0.06%;NWS;Telecommunications Services;0.014404914;;
3/11/2020;D;1.17%;-0.06%;NWSA;Consumer Discretionary;0.015801347;;
3/11/2020;D;1.17%;-0.06%;IEX;Industrials;0.009286405;;
3/11/2020;D;1.17%;-0.06%;PNR;Industrials;0.041617459;;
3/11/2020;D;1.17%;-0.06%;GPC;Consumer Discretionary;0.049508296;;
3/11/2020;D;1.17%;-0.06%;EXPD;Industrials;-0.01952153;;
3/11/2020;D;1.17%;-0.06%;KIM;Financials;0.054545653;;
3/11/2020;D;1.17%;-0.06%;NI;Utilities;0.024733703;;
3/11/2020;D;1.17%;-0.06%;HRL;Consumer Staples;0.010917781;;
3/11/2020;D;1.17%;-0.06%;AVY;Industrials;0.024770753;;
3/11/2020;D;1.17%;-0.06%;ALGN;Health Care;0.014331226;;
3/11/2020;D;1.17%;-0.06%;TXT;Industrials;0.04559877;;
3/11/2020;D;1.17%;-0.06%;DOC;Industrials;0.009911552;;
3/11/2020;D;1.17%;-0.06%;INCY;Health Care;0.006039726;;
3/11/2020;D;1.17%;-0.06%;MRO;Energy;-0.002409839;;
3/11/2020;D;1.17%;-0.06%;DPZ;Consumer Discretionary;0.019174135;;
3/11/2020;D;1.17%;-0.06%;EG;Consumer Discretionary;0.041739265;;
3/11/2020;D;1.17%;-0.06%;VTRS;Financials;0;;
3/11/2020;D;1.17%;-0.06%;JBL;Information Technology;0.023654655;;
3/11/2020;D;1.17%;-0.06%;NDSN;Industrials;0.016802139;;
3/11/2020;D;1.17%;-0.06%;RVTY;Health Care;0.003845169;;
3/11/2020;D;1.17%;-0.06%;LNT;Utilities;-0.004409863;;
3/11/2020;D;1.17%;-0.06%;AMCR;Materials;0.02672794;;
3/11/2020;D;1.17%;-0.06%;UDR;Industrials;0.054284535;;
3/11/2020;D;1.17%;-0.06%;CF;Materials;-0.037406608;;
3/11/2020;D;1.17%;-0.06%;EVRG;Utilities;0.011898622;;
3/11/2020;D;1.17%;-0.06%;SMCI;Information Technology;0.009130499;;
3/11/2020;D;1.17%;-0.06%;SWKS;Information Technology;-0.023360721;;
3/11/2020;D;1.17%;-0.06%;POOL;Consumer Discretionary;0.019284187;;
3/11/2020;D;1.17%;-0.06%;FFIV;Information Technology;0.035814959;;
3/11/2020;D;1.17%;-0.06%;CPB;Consumer Staples;0.00440428;;
3/11/2020;D;1.17%;-0.06%;REG;Industrials;0.033977926;;
3/11/2020;D;1.17%;-0.06%;AKAM;Information Technology;-0.001461219;;
3/11/2020;D;1.17%;-0.06%;EPAM;Information Technology;0.001338804;;
3/11/2020;D;1.17%;-0.06%;APTV;Industrials;0.039946912;;
3/11/2020;D;1.17%;-0.06%;DLTR;Consumer Discretionary;0.02776557;;
3/11/2020;D;1.17%;-0.06%;PAYC;Information Technology;0.023682623;;
3/11/2020;D;1.17%;-0.06%;JKHY;Information Technology;0.028859648;;
3/11/2020;D;1.17%;-0.06%;BXP;Financials;0.024325955;;
3/11/2020;D;1.17%;-0.06%;CPT;Industrials;0.040947931;;
3/11/2020;D;1.17%;-0.06%;JNPR;Information Technology;0.021860606;;
3/11/2020;D;1.17%;-0.06%;CHRW;Industrials;0.021525286;;
3/11/2020;D;1.17%;-0.06%;DAY;Financials;0.036984192;;
3/11/2020;D;1.17%;-0.06%;HST;Financials;0.040219361;;
3/11/2020;D;1.17%;-0.06%;SOLV;Materials;;;
3/11/2020;D;1.17%;-0.06%;ALLE;Industrials;0.02531761;;
3/11/2020;D;1.17%;-0.06%;TAP;Consumer Staples;0.030093244;;
3/11/2020;D;1.17%;-0.06%;UHS;Health Care;0.038022607;;
3/11/2020;D;1.17%;-0.06%;SJM;Consumer Staples;0.002742701;;
3/11/2020;D;1.17%;-0.06%;DVA;Health Care;0.043561213;;
3/11/2020;D;1.17%;-0.06%;TPR;Consumer Discretionary;0.018197146;;
3/11/2020;D;1.17%;-0.06%;BG;Materials;-0.027380668;;
3/11/2020;D;1.17%;-0.06%;TECH;Health Care;0.024384486;;
3/11/2020;D;1.17%;-0.06%;NCLH;Consumer Discretionary;0.023500257;;
3/11/2020;D;1.17%;-0.06%;ALB;Materials;0.008054492;;
3/11/2020;D;1.17%;-0.06%;EMN;Materials;0.01572251;;
3/11/2020;D;1.17%;-0.06%;KMX;Consumer Discretionary;0.045352501;;
3/11/2020;D;1.17%;-0.06%;LW;Consumer Discretionary;0.0237552;;
3/11/2020;D;1.17%;-0.06%;GNRC;Industrials;0.042197797;;
3/11/2020;D;1.17%;-0.06%;IPG;Consumer Discretionary;0.022727533;;
3/11/2020;D;1.17%;-0.06%;CRL;Health Care;0.019886562;;
3/11/2020;D;1.17%;-0.06%;BEN;Financials;0.021439152;;
3/11/2020;D;1.17%;-0.06%;MGM;Consumer Discretionary;0.037195955;;
3/11/2020;D;1.17%;-0.06%;AOS;Industrials;0.008514515;;
3/11/2020;D;1.17%;-0.06%;CTLT;Health Care;0.078843369;;
3/11/2020;D;1.17%;-0.06%;AIZ;Financials;-0.027861183;;
3/11/2020;D;1.17%;-0.06%;PNW;Utilities;0.008511044;;
3/11/2020;D;1.17%;-0.06%;MKTX;Financials;0.001670286;;
3/11/2020;D;1.17%;-0.06%;LKQ;Consumer Discretionary;0.043702753;;
3/11/2020;D;1.17%;-0.06%;FRT;Industrials;0.057242849;;
3/11/2020;D;1.17%;-0.06%;AES;Utilities;0.013500195;;
3/11/2020;D;1.17%;-0.06%;CE;Materials;0.009531903;;
3/11/2020;D;1.17%;-0.06%;WYNN;Consumer Discretionary;-0.016875371;;
3/11/2020;D;1.17%;-0.06%;MHK;Consumer Discretionary;0.020054018;;
3/11/2020;D;1.17%;-0.06%;GL;Financials;0.022822667;;
3/11/2020;D;1.17%;-0.06%;TFX;Health Care;0.038190872;;
3/11/2020;D;1.17%;-0.06%;ENPH;Information Technology;0.00886062;;
3/11/2020;D;1.17%;-0.06%;HAS;Consumer Discretionary;0.028033757;;
3/11/2020;D;1.17%;-0.06%;MOS;Materials;-0.121165464;;
3/11/2020;D;1.17%;-0.06%;CZR;Consumer Discretionary;0.073939151;;
3/11/2020;D;1.17%;-0.06%;HSIC;Health Care;-0.029090346;;
3/11/2020;D;1.17%;-0.06%;AMTM;Industrials;;;
3/11/2020;D;1.17%;-0.06%;IVZ;Financials;0.037092191;;
3/11/2020;D;1.17%;-0.06%;APA;Energy;-0.017997655;;
3/11/2020;D;1.17%;-0.06%;HII;Industrials;0.04949819;;
3/11/2020;D;1.17%;-0.06%;MTCH;Telecommunications Services;0.022272599;;
3/11/2020;D;1.17%;-0.06%;WBA;Consumer Discretionary;0.044146443;;
3/11/2020;D;1.17%;-0.06%;PARA;Telecommunications Services;0.017905281;;
3/11/2020;D;1.17%;-0.06%;FMC;Materials;-0.021505377;;
3/11/2020;D;1.17%;-0.06%;BWA;Consumer Discretionary;0.020786684;;
3/11/2020;D;1.17%;-0.06%;QRVO;Information Technology;0.004064439;;
5/11/2024;R;3.02%;0.16%;NVDA;Information Technology;0.028371926;;
5/11/2024;R;3.02%;0.16%;AAPL;Information Technology;0.006486186;;
5/11/2024;R;3.02%;0.16%;MSFT;Information Technology;0.007344661;;
5/11/2024;R;3.02%;0.16%;GOOG;Information Technology;0.004277074;;
5/11/2024;R;3.02%;0.16%;GOOGL;Information Technology;0.002954384;;
5/11/2024;R;3.02%;0.16%;AMZN;Consumer Discretionary;0.019000926;;
5/11/2024;R;3.02%;0.16%;META;Information Technology;0.020956696;;
5/11/2024;R;3.02%;0.16%;TSLA;Consumer Discretionary;0.03541429;;
5/11/2024;R;3.02%;0.16%;BRK-B;Financials;0.006262834;;
5/11/2024;R;3.02%;0.16%;AVGO;Information Technology;0.031741268;;
5/11/2024;R;3.02%;0.16%;LLY;Health Care;-99259543491;;
5/11/2024;R;3.02%;0.16%;WMT;Consumer Staples;0.014918173;;
5/11/2024;R;3.02%;0.16%;JPM;Financials;0.007780538;;
5/11/2024;R;3.02%;0.16%;V;Information Technology;0.00493405;;
5/11/2024;R;3.02%;0.16%;UNH;Health Care;0.016601842;;
5/11/2024;R;3.02%;0.16%;XOM;Energy;0.002950834;;
5/11/2024;R;3.02%;0.16%;ORCL;Information Technology;0.012913512;;
5/11/2024;R;3.02%;0.16%;MA;Information Technology;-3.95368E+11;;
5/11/2024;R;3.02%;0.16%;COST;Consumer Staples;0.004627146;;
5/11/2024;R;3.02%;0.16%;HD;Consumer Discretionary;0.011426521;;
5/11/2024;R;3.02%;0.16%;PG;Consumer Staples;0.004119171;;
5/11/2024;R;3.02%;0.16%;JNJ;Health Care;0.00069515;;
5/11/2024;R;3.02%;0.16%;ABBV;Health Care;0.006035773;;
5/11/2024;R;3.02%;0.16%;BAC;Financials;0.013307506;;
5/11/2024;R;3.02%;0.16%;NFLX;Information Technology;0.011118269;;
5/11/2024;R;3.02%;0.16%;CRM;Information Technology;-0.001744973;;
5/11/2024;R;3.02%;0.16%;CVX;Energy;-0.003637056;;
5/11/2024;R;3.02%;0.16%;KO;Consumer Staples;0.003993275;;
5/11/2024;R;3.02%;0.16%;TMUS;Information Technology;0.012753626;;
5/11/2024;R;3.02%;0.16%;MRK;Health Care;-0.002159627;;
5/11/2024;R;3.02%;0.16%;AMD;Information Technology;0.006751453;;
5/11/2024;R;3.02%;0.16%;WFC;Financials;0.005808441;;
5/11/2024;R;3.02%;0.16%;CSCO;Information Technology;0.005910765;;
5/11/2024;R;3.02%;0.16%;PEP;Consumer Staples;0.009077851;;
